,Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,Heating,HeatingQC,CentralAir,Electrical,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,Fence,MiscFeature,MoSold,YrSold,SaleType,SaleCondition,SalePrice,TotalSF,Has2Floor,HasBsmt
314,315,70,RM,60.0,9600,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,7,7,1925,1990,Gable,CompShg,Wd Sdng,Wd Sdng,0.0,0.0,3,3,BrkTil,3,4,1,GasA,5,Y,SBrkr,0,1,1,1,3,5,6,Typ,1,4,Detchd,1925.0,Unf,2,546,2,3,Y,0,0,1,0,0,0,No Fence,No Shed,8,2006,WD,Normal,12.08954444723597,2369,1,1
315,316,60,RL,71.0,7795,Pave,No Alley,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,2004,2005,Gable,CompShg,VinylSd,VinylSd,0.0,0.0,4,3,PConc,4,3,1,GasA,5,Y,SBrkr,1,0,2,1,3,4,6,Typ,1,4,Attchd,2004.0,Fin,2,432,3,3,Y,1,1,0,0,0,0,No Fence,No Shed,7,2009,WD,Normal,12.146858590895919,2148,1,1
316,317,60,RL,94.0,13005,Pave,No Alley,IR1,Lvl,AllPub,Corner,Gtl,NWAmes,Norm,Norm,1Fam,2Story,7,7,1980,1980,Gable,CompShg,CemntBd,CmentBd,278.0,278.0,4,3,CBlock,4,3,1,GasA,3,Y,SBrkr,1,0,2,1,4,5,10,Typ,1,3,Attchd,1983.0,RFn,2,484,3,3,Y,1,1,0,0,0,0,GdPrv,No Shed,8,2009,WD,Normal,12.468440756144114,3198,1,1
317,318,60,FV,75.0,9000,Pave,No Alley,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,8,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,0.0,0.0,4,3,PConc,4,3,3,GasA,5,Y,SBrkr,0,0,2,1,3,4,8,Typ,1,4,Attchd,2006.0,RFn,3,1025,3,3,Y,1,1,0,0,0,0,No Fence,No Shed,12,2007,WD,Normal,12.506180941677357,3047,1,1
318,319,60,RL,90.0,9900,Pave,No Alley,Reg,Low,AllPub,Inside,Mod,NoRidge,Norm,Norm,1Fam,2Story,7,5,1993,1993,Gable,CompShg,HdBoard,HdBoard,256.0,256.0,4,3,PConc,4,3,4,GasA,5,Y,SBrkr,1,0,2,1,4,4,9,Typ,1,3,Attchd,1993.0,RFn,3,656,3,3,Y,1,1,1,0,0,0,No Fence,No Shed,4,2009,WD,Normal,12.468440756144114,3993,1,1
319,320,80,RL,80.0,14115,Pave,No Alley,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,SLvl,7,5,1980,1980,Gable,CompShg,Plywood,Plywood,225.0,225.0,3,3,CBlock,4,3,3,GasA,3,Y,SBrkr,1,0,2,0,3,3,6,Typ,2,3,Attchd,1980.0,Unf,2,588,3,3,Y,1,1,0,0,0,0,No Fence,No Shed,6,2009,WD,Normal,12.141539457711714,2844,0,1
320,321,60,RL,111.0,16259,Pave,No Alley,Reg,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,1Fam,2Story,9,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,370.0,370.0,3,3,PConc,5,4,3,GasA,5,Y,SBrkr,0,0,3,1,4,4,9,Typ,0,0,Attchd,2006.0,RFn,3,840,3,3,Y,1,1,0,0,0,0,No Fence,No Shed,9,2006,New,Partial,12.74444728628135,3845,1,1
321,322,60,RL,99.0,12099,Pave,No Alley,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,388.0,388.0,4,3,PConc,5,3,3,GasA,5,Y,SBrkr,1,0,2,1,4,4,10,Typ,1,4,BuiltIn,2004.0,Fin,3,872,3,3,Y,1,1,0,0,0,0,No Fence,No Shed,6,2007,WD,Normal,12.777055016970678,3604,1,1
322,323,60,RL,86.0,10380,Pave,No Alley,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,7,5,1986,1987,Gable,CompShg,Plywood,Plywood,172.0,172.0,4,3,CBlock,3,3,4,GasA,5,Y,SBrkr,1,0,2,1,4,4,8,Typ,1,3,Attchd,1987.0,Fin,2,576,3,3,Y,1,1,0,0,0,0,MnPrv,No Shed,8,2007,WD,Normal,12.614868865984631,4232,1,1
323,324,20,RM,49.0,5820,Pave,No Alley,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,3,8,1955,2005,Gable,CompShg,VinylSd,VinylSd,0.0,0.0,3,4,CBlock,3,3,1,GasA,5,Y,SBrkr,1,0,1,0,3,3,6,Typ,0,0,Attchd,1955.0,Unf,1,220,2,3,Y,1,1,0,0,0,0,No Fence,No Shed,7,2006,WD,Normal,11.745433036677353,2325,0,1
324,325,80,RL,96.0,11275,Pave,No Alley,Reg,Lvl,AllPub,Corner,Gtl,NAmes,PosN,Norm,1Fam,SLvl,7,7,1967,2007,Mansard,WdShake,Wd Sdng,Wd Sdng,300.0,300.0,4,4,CBlock,4,3,1,GasA,5,Y,SBrkr,0,0,2,1,5,4,11,Typ,1,4,BuiltIn,1961.0,Fin,2,564,3,3,Y,1,0,0,0,0,0,No Fence,No Shed,6,2010,WD,Normal,12.396697137361691,3688,1,1
325,326,45,RM,50.0,5000,Pave,No Alley,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,RRAe,Norm,1Fam,1.5Unf,5,6,1941,1950,Gable,CompShg,MetalSd,MetalSd,0.0,0.0,3,3,CBlock,3,3,3,GasA,1,N,FuseF,0,0,1,0,2,3,5,Typ,0,0,Detchd,1941.0,Unf,2,360,3,3,Y,0,0,1,0,0,0,No Fence,No Shed,12,2007,WD,Normal,11.373674891823535,1523,0,1
326,327,120,RL,32.0,10846,Pave,No Alley,IR1,Lvl,AllPub,CulDSac,Gtl,Veenker,Norm,Norm,TwnhsE,1Story,8,5,1993,1993,Gable,CompShg,BrkFace,BrkFace,0.0,0.0,4,3,PConc,4,3,4,GasA,5,Y,SBrkr,2,0,1,1,1,4,6,Typ,2,4,Attchd,1993.0,Fin,2,473,3,3,Y,1,1,0,0,0,0,No Fence,No Shed,5,2008,Con,Normal,12.688501881189456,3438,0,1
327,328,20,RL,80.0,11600,Pave,No Alley,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,5,1960,1960,Hip,CompShg,Wd Sdng,Wd Sdng,175.0,175.0,3,3,CBlock,3,3,1,GasA,3,Y,SBrkr,0,0,1,1,3,3,7,Typ,0,0,Attchd,1960.0,RFn,1,292,3,3,Y,0,1,0,0,0,0,No Fence,No Shed,4,2006,WD,Normal,11.886218559372042,2766,0,1
328,329,75,RL,52.0,11888,Pave,Pave,IR1,Bnk,AllPub,Inside,Gtl,BrkSide,PosN,Norm,1Fam,2.5Unf,6,6,1916,1994,Gable,CompShg,Wd Sdng,Wd Shng,0.0,0.0,3,3,BrkTil,3,3,1,GasA,4,N,FuseA,0,0,2,0,5,4,10,Typ,0,0,Detchd,1930.0,Unf,2,441,3,3,Y,0,1,1,0,0,0,No Fence,No Shed,7,2009,WD,Normal,12.276069679344003,2978,1,1
329,330,70,RM,60.0,6402,Pave,No Alley,Reg,Lvl,AllPub,Corner,Gtl,IDOTRR,Norm,Norm,1Fam,2Story,5,5,1920,1950,Gable,CompShg,Wd Sdng,Wd Shng,0.0,0.0,3,3,PConc,3,3,2,GasA,3,N,SBrkr,0,0,1,0,3,3,6,Typ,0,0,Detchd,1920.0,Unf,1,189,2,2,N,0,0,1,0,0,0,GdWo,No Shed,7,2009,WD,Normal,11.264476926102367,1788,1,1
330,331,90,RL,73.0,10624,Pave,No Alley,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,Duplex,1Story,5,4,1964,1964,Gable,CompShg,HdBoard,HdBoard,84.0,84.0,3,3,CBlock,3,3,1,GasA,3,Y,SBrkr,0,1,2,0,6,3,10,Typ,0,0,Detchd,2002.0,Unf,1,352,3,3,Y,1,0,0,0,0,0,No Fence,No Shed,11,2007,WD,Normal,11.686887175419702,3456,0,1
331,332,20,RL,70.0,8176,Pave,No Alley,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1958,1992,Gable,CompShg,Wd Sdng,Wd Sdng,0.0,0.0,3,3,CBlock,3,3,1,GasA,2,Y,SBrkr,1,0,1,0,3,3,6,Typ,0,0,Attchd,1958.0,RFn,1,308,3,3,Y,0,0,0,0,0,0,No Fence,No Shed,8,2007,WD,Normal,11.842236406331555,2112,0,1
332,333,20,RL,85.0,10655,Pave,No Alley,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8,5,2003,2004,Gable,CompShg,VinylSd,VinylSd,296.0,296.0,4,3,PConc,4,3,1,GasA,5,Y,SBrkr,1,0,2,0,3,4,7,Typ,1,4,Attchd,2003.0,RFn,3,880,3,3,Y,0,0,0,0,0,0,No Fence,No Shed,10,2009,WD,Normal,12.556733038263905,4835,0,1
333,334,120,RM,59.0,8198,Pave,No Alley,Reg,Lvl,AllPub,FR3,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,146.0,146.0,4,3,PConc,4,3,3,GasA,5,Y,SBrkr,1,0,2,0,2,4,6,Typ,1,4,Attchd,2004.0,RFn,2,484,3,3,Y,1,1,0,0,0,0,No Fence,No Shed,7,2008,WD,Normal,12.240478903153711,2716,0,1
334,335,60,RL,59.0,9042,Pave,No Alley,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,0.0,0.0,3,3,PConc,4,3,4,GasA,4,Y,SBrkr,1,0,2,1,3,3,7,Typ,2,3,Attchd,1998.0,Fin,2,472,3,3,Y,1,1,0,0,0,0,No Fence,No Shed,7,2008,WD,Normal,12.165255859329688,2581,1,1
335,336,190,RL,85.0,164660,Grvl,No Alley,IR1,HLS,AllPub,Corner,Sev,Timber,Norm,Norm,2fmCon,1.5Fin,5,6,1965,1965,Gable,CompShg,Plywood,Plywood,0.0,0.0,3,3,CBlock,3,3,4,GasA,5,Y,SBrkr,2,0,2,0,3,3,7,Typ,2,4,Attchd,1965.0,Fin,2,529,3,3,Y,1,0,0,0,0,0,No Fence,Shed,8,2008,WD,Normal,12.34126328584159,3285,1,1
336,337,20,RL,86.0,14157,Pave,No Alley,IR1,HLS,AllPub,Corner,Gtl,StoneBr,Norm,Norm,1Fam,1Story,9,5,2005,2006,Hip,CompShg,VinylSd,VinylSd,200.0,200.0,4,3,PConc,5,3,4,GasA,5,Y,SBrkr,1,0,2,0,3,4,8,Typ,1,4,Attchd,2005.0,Fin,3,676,3,3,Y,1,1,0,0,0,0,No Fence,No Shed,7,2007,WD,Normal,12.841132451487937,3844,0,1
337,338,20,RL,70.0,9135,Pave,No Alley,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2002,2003,Gable,CompShg,VinylSd,VinylSd,113.0,113.0,4,3,PConc,4,3,3,GasA,5,Y,SBrkr,1,0,2,0,3,4,7,Typ,0,0,Attchd,2002.0,RFn,2,532,3,3,Y,1,1,0,0,0,0,No Fence,No Shed,12,2008,WD,Normal,12.273735966890268,3072,0,1
338,339,20,RL,91.0,14145,Pave,No Alley,Reg,Lvl,AllPub,Corner,Gtl,NWAmes,Norm,Norm,1Fam,1Story,7,7,1984,1998,Gable,CompShg,Wd Sdng,Wd Sdng,0.0,0.0,4,3,CBlock,4,3,2,GasA,5,Y,SBrkr,1,0,2,0,3,4,8,Typ,0,0,Attchd,1984.0,RFn,2,440,3,3,Y,1,1,0,0,0,0,No Fence,Shed,5,2006,WD,Normal,12.218500103788143,2829,0,1
339,340,20,RL,66.0,12400,Pave,No Alley,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Feedr,Norm,1Fam,1Story,6,7,1958,1998,Hip,CompShg,Wd Sdng,Wd Sdng,176.0,176.0,3,3,CBlock,3,2,1,GasA,3,Y,FuseA,0,0,1,0,3,3,6,Typ,0,0,Attchd,1958.0,Unf,1,297,3,3,Y,0,0,0,0,1,0,No Fence,No Shed,6,2009,WD,Normal,11.951186847493476,2430,0,1
340,341,60,RL,85.0,14191,Pave,No Alley,Reg,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,2Story,8,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,0.0,0.0,4,3,PConc,4,3,1,GasA,5,Y,SBrkr,0,0,2,1,4,4,9,Typ,0,0,Attchd,2002.0,Fin,2,431,3,3,Y,1,0,0,0,0,0,No Fence,No Shed,4,2010,WD,Normal,12.220473454337986,2875,1,1
341,342,20,RH,60.0,8400,Pave,No Alley,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Feedr,Norm,1Fam,1Story,4,4,1950,1950,Gable,CompShg,Wd Sdng,AsbShng,0.0,0.0,2,2,CBlock,3,2,1,GasA,4,Y,SBrkr,0,0,1,0,2,3,4,Typ,0,0,CarPort,1950.0,Unf,1,294,3,3,N,1,0,1,0,0,0,No Fence,No Shed,9,2009,WD,Normal,11.314486721293981,1562,0,1
342,343,90,RL,73.0,8544,Pave,No Alley,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,Duplex,1Story,3,4,1949,1950,Gable,CompShg,Stucco,Stucco,340.0,340.0,3,3,Slab,0,0,0,Wall,2,N,FuseA,0,0,2,0,2,3,6,Typ,0,0,Detchd,1949.0,Unf,2,400,3,3,Y,0,0,0,0,0,0,No Fence,No Shed,5,2006,WD,Normal,11.37940550085183,1040,0,0
343,344,120,RL,63.0,8849,Pave,No Alley,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,9,5,2005,2005,Hip,CompShg,MetalSd,MetalSd,616.0,616.0,5,3,PConc,5,3,1,GasA,5,Y,SBrkr,0,0,2,0,2,5,6,Typ,1,5,Attchd,2005.0,RFn,2,564,3,3,Y,1,1,0,0,0,0,No Fence,No Shed,7,2008,WD,Normal,12.491255347155265,3368,0,1
344,345,160,RM,36.0,2592,Pave,No Alley,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,TwnhsE,2Story,5,3,1976,1976,Gable,CompShg,CemntBd,CmentBd,0.0,0.0,3,3,CBlock,4,3,1,GasA,3,Y,SBrkr,0,0,1,1,3,3,4,Typ,0,0,Attchd,1976.0,Unf,1,336,3,3,Y,1,0,0,0,0,0,No Fence,No Shed,4,2010,WD,Normal,11.350418300109132,1648,1,1
345,346,50,RL,65.0,6435,Pave,No Alley,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,RRAn,Norm,1Fam,1.5Fin,6,5,1939,1950,Gable,CompShg,MetalSd,MetalSd,0.0,0.0,3,3,BrkTil,3,3,1,GasA,4,Y,SBrkr,0,0,1,0,3,2,6,Typ,1,4,Detchd,1939.0,Unf,1,312,3,3,Y,0,0,0,0,0,0,No Fence,No Shed,10,2006,WD,Normal,11.850832386224807,2549,1,1
346,347,20,RL,73.0,12772,Pave,No Alley,IR1,Lvl,AllPub,CulDSac,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,8,1960,1998,Hip,CompShg,MetalSd,MetalSd,0.0,0.0,3,4,CBlock,3,3,2,GasA,3,Y,SBrkr,0,0,1,0,2,3,5,Typ,0,0,Attchd,1960.0,RFn,1,301,3,3,Y,0,0,0,0,0,0,No Fence,Shed,4,2007,WD,Normal,11.928347504569842,1916,0,1
347,348,20,RL,73.0,17600,Pave,No Alley,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,5,1960,1960,Gable,CompShg,Wd Sdng,Wd Sdng,30.0,30.0,3,3,CBlock,3,3,1,GasA,5,Y,FuseA,1,0,2,0,3,3,6,Typ,2,4,Attchd,1960.0,Unf,2,498,3,3,Y,0,1,0,0,0,0,No Fence,No Shed,12,2009,WD,Normal,11.967187086434018,2956,0,1
348,349,160,RL,36.0,2448,Pave,No Alley,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,Twnhs,2Story,7,5,2003,2004,Gable,CompShg,VinylSd,Wd Shng,106.0,106.0,4,3,PConc,4,3,1,GasA,5,Y,SBrkr,1,0,2,1,2,4,6,Typ,0,0,BuiltIn,2003.0,RFn,2,474,3,3,Y,0,1,0,0,0,0,No Fence,No Shed,10,2008,WD,Normal,11.944714374881176,2390,1,1
349,350,60,RL,56.0,20431,Pave,No Alley,IR2,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,9,5,2005,2006,Hip,CompShg,CemntBd,CmentBd,870.0,870.0,5,3,PConc,5,3,1,GasA,5,Y,SBrkr,1,0,2,1,4,5,10,Typ,2,5,Attchd,2006.0,Fin,3,706,3,3,Y,0,0,0,0,0,0,No Fence,No Shed,4,2006,New,Partial,12.988043102265232,4576,1,1
350,351,120,RL,68.0,7820,Pave,No Alley,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,9,5,2007,2007,Hip,CompShg,MetalSd,MetalSd,362.0,362.0,5,3,PConc,5,3,1,GasA,5,Y,SBrkr,0,0,2,0,2,5,6,Typ,1,4,Attchd,2007.0,RFn,2,617,3,3,Y,1,1,0,0,0,0,No Fence,No Shed,12,2007,New,Partial,12.670001611311875,3738,0,1
351,352,120,RL,80.0,5271,Pave,No Alley,IR1,Low,AllPub,Inside,Mod,ClearCr,Norm,Norm,1Fam,1Story,7,5,1986,1986,Gable,CompShg,Wd Sdng,Wd Sdng,0.0,0.0,3,3,PConc,4,3,4,GasA,4,Y,SBrkr,1,0,1,1,2,4,6,Typ,1,3,Attchd,1986.0,RFn,2,445,3,3,Y,0,1,0,0,1,0,No Fence,No Shed,12,2006,WD,Abnorml,12.154784614286667,2906,0,1
352,353,50,RL,60.0,9084,Pave,No Alley,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Artery,Norm,1Fam,1.5Fin,5,6,1941,1950,Gable,CompShg,VinylSd,VinylSd,0.0,0.0,3,3,CBlock,3,2,2,GasA,3,N,SBrkr,0,1,1,0,3,3,5,Typ,0,0,Detchd,1941.0,Unf,1,200,3,2,Y,1,0,0,0,0,0,No Fence,No Shed,3,2008,ConLw,Normal,11.461642696843066,1727,1,1
353,354,30,RM,60.0,8520,Pave,No Alley,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,6,8,1928,2003,Gable,CompShg,VinylSd,VinylSd,0.0,0.0,3,4,BrkTil,3,3,1,GasA,4,Y,SBrkr,0,0,1,0,2,3,5,Typ,0,0,Detchd,2005.0,Unf,2,484,3,3,Y,1,0,0,0,0,0,No Fence,No Shed,5,2010,WD,Normal,11.570259974415547,1344,0,1
354,355,50,RL,60.0,8400,Pave,No Alley,Reg,Bnk,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,1.5Fin,6,5,1940,2000,Gable,CompShg,Wd Sdng,MetalSd,0.0,0.0,3,3,CBlock,3,3,1,GasA,5,Y,SBrkr,0,0,1,0,2,3,6,Typ,2,4,Attchd,1940.0,Unf,1,240,3,3,Y,0,0,1,0,0,0,No Fence,No Shed,6,2006,WD,Normal,11.849404844423074,2535,1,1
355,356,20,RL,105.0,11249,Pave,No Alley,IR2,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,6,5,1995,1995,Gable,CompShg,VinylSd,VinylSd,0.0,0.0,4,4,PConc,4,4,1,GasA,5,Y,SBrkr,1,0,2,0,3,4,6,Typ,0,0,Attchd,1995.0,RFn,2,521,3,3,Y,0,1,0,0,0,0,No Fence,No Shed,8,2007,WD,Normal,12.086731521684555,2400,0,1
356,357,20,RL,65.0,9248,Pave,No Alley,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,1Story,6,6,1992,1992,Gable,CompShg,HdBoard,HdBoard,106.0,106.0,3,3,PConc,4,3,1,GasA,4,Y,SBrkr,1,0,2,0,3,4,6,Typ,0,0,Attchd,1992.0,RFn,2,400,3,3,Y,1,1,0,0,0,0,No Fence,No Shed,7,2009,WD,Normal,12.06105265381003,2325,0,1
357,358,120,RM,44.0,4224,Pave,No Alley,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,TwnhsE,1Story,5,5,1976,1976,Gable,CompShg,CemntBd,CmentBd,0.0,0.0,3,3,PConc,4,3,1,GasA,3,Y,SBrkr,1,0,1,1,3,3,6,Typ,1,1,Attchd,1976.0,Fin,2,528,3,3,Y,1,1,0,0,0,0,MnPrv,No Shed,8,2007,WD,Normal,11.80560254159177,2284,0,1
358,359,80,RL,92.0,6930,Pave,No Alley,IR1,Lvl,AllPub,Inside,Gtl,ClearCr,Norm,Norm,1Fam,SLvl,5,4,1958,1958,Hip,CompShg,Wd Sdng,ImStucc,120.0,120.0,3,3,CBlock,3,3,3,GasA,5,Y,FuseF,0,1,1,0,3,4,6,Min2,0,0,BuiltIn,1958.0,Unf,1,288,3,3,Y,1,0,1,0,0,0,No Fence,No Shed,7,2006,WD,Abnorml,11.775297421715827,2414,0,1
359,360,60,RL,78.0,12011,Pave,No Alley,IR1,Lvl,AllPub,CulDSac,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,530.0,530.0,4,3,PConc,4,3,3,GasA,5,Y,SBrkr,1,0,2,1,3,4,7,Typ,1,3,Attchd,1998.0,RFn,2,592,3,3,Y,1,1,0,0,1,0,No Fence,No Shed,6,2006,WD,Normal,12.54254845357358,3010,1,1
360,361,85,RL,73.0,7540,Pave,No Alley,IR1,Lvl,AllPub,CulDSac,Gtl,Mitchel,Norm,Norm,1Fam,SFoyer,6,6,1978,1978,Gable,CompShg,VinylSd,VinylSd,0.0,0.0,3,3,CBlock,4,3,3,GasA,5,Y,SBrkr,1,0,1,0,2,3,5,Typ,1,3,Attchd,1978.0,RFn,2,470,3,3,Y,0,0,0,0,1,0,MnPrv,No Shed,6,2007,WD,Normal,11.957617696467539,1800,0,1
361,362,50,RL,52.0,9144,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,5,5,1940,1982,Gable,CompShg,MetalSd,MetalSd,0.0,0.0,3,3,CBlock,3,3,1,GasA,4,Y,SBrkr,1,0,1,0,3,3,8,Typ,0,0,Detchd,1940.0,Unf,1,240,3,3,N,0,0,0,0,0,0,No Fence,No Shed,7,2008,WD,Normal,11.884495917930655,2388,1,1
362,363,85,RL,64.0,7301,Pave,No Alley,Reg,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm,1Fam,SFoyer,7,5,2003,2003,Gable,CompShg,HdBoard,HdBoard,500.0,500.0,4,3,Slab,0,0,0,GasA,5,Y,SBrkr,0,0,3,0,4,4,7,Typ,1,5,BuiltIn,2003.0,RFn,2,672,3,3,Y,0,0,1,0,0,0,No Fence,No Shed,7,2009,ConLD,Normal,12.198549416880068,1922,1,0
363,364,160,RM,21.0,1680,Pave,No Alley,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,6,8,1972,2007,Gable,CompShg,HdBoard,HdBoard,510.0,510.0,3,3,CBlock,3,3,1,GasA,4,Y,SBrkr,0,0,1,1,2,4,5,Typ,0,0,Detchd,1972.0,Unf,1,264,3,3,Y,1,0,0,0,0,0,No Fence,No Shed,5,2009,WD,Normal,11.678448377988165,1470,1,1
364,365,60,RL,80.0,18800,Pave,No Alley,IR1,Lvl,AllPub,FR2,Gtl,NWAmes,Norm,Norm,1Fam,2Story,6,5,1976,1976,Gable,CompShg,HdBoard,HdBoard,120.0,120.0,3,3,PConc,4,3,2,GasA,3,Y,SBrkr,1,0,2,1,3,3,6,Typ,1,3,Attchd,1976.0,Fin,2,566,3,3,Y,1,1,0,0,0,0,No Fence,No Shed,7,2006,WD,Normal,12.154784614286667,2370,1,1
365,366,70,RM,59.0,10690,Pave,No Alley,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,2Story,5,7,1920,1997,Hip,CompShg,VinylSd,VinylSd,0.0,0.0,3,4,CBlock,3,2,1,GasA,4,Y,FuseA,0,0,1,0,3,3,6,Typ,0,0,Detchd,1964.0,Unf,1,468,3,2,Y,0,1,1,0,0,0,No Fence,No Shed,7,2009,WD,Normal,11.898194668458823,2016,1,1
366,367,20,RL,73.0,9500,Pave,No Alley,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,5,1963,1963,Gable,CompShg,Plywood,Plywood,247.0,247.0,3,3,CBlock,4,3,1,GasA,4,Y,SBrkr,1,0,1,1,3,3,6,Typ,2,4,Attchd,1963.0,RFn,2,514,3,3,Y,0,1,0,0,1,0,No Fence,No Shed,7,2009,WD,Normal,11.976665770490767,2788,0,1
367,368,80,RL,101.0,9150,Pave,No Alley,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,SLvl,6,5,1962,1962,Gable,Tar&Grv,Plywood,Plywood,305.0,305.0,3,3,CBlock,4,3,4,GasA,4,Y,SBrkr,0,1,1,0,3,3,6,Typ,1,4,Basment,1962.0,RFn,1,296,3,3,Y,1,1,0,0,0,0,No Fence,No Shed,12,2008,WD,Normal,12.013706813470414,2530,0,1
368,369,20,RL,78.0,7800,Pave,No Alley,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1954,1954,Gable,CompShg,HdBoard,HdBoard,200.0,200.0,3,3,PConc,3,3,1,GasA,4,Y,SBrkr,0,0,1,0,2,3,7,Typ,1,4,Attchd,1954.0,Fin,1,244,3,3,Y,0,1,0,0,0,0,No Fence,No Shed,3,2010,WD,Normal,11.790564777297387,2536,0,1
369,370,20,RL,73.0,9830,Pave,No Alley,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1959,2006,Gable,CompShg,Wd Sdng,Wd Sdng,0.0,0.0,3,4,CBlock,3,3,1,GasA,5,Y,SBrkr,1,0,1,0,3,4,7,Typ,1,4,Detchd,1997.0,Fin,2,576,3,3,Y,1,1,0,0,1,0,No Fence,No Shed,3,2010,WD,Normal,11.995357787034976,2350,0,1
370,371,60,RL,65.0,8121,Pave,No Alley,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,0.0,0.0,3,3,PConc,4,3,1,GasA,5,Y,SBrkr,0,0,2,1,3,3,7,Typ,1,3,Attchd,2000.0,RFn,2,460,3,3,Y,1,1,0,0,0,0,No Fence,No Shed,1,2006,WD,Normal,12.057578437658945,2617,1,1
